name,id,name_type,class,mass,fall,year,lat,long,geolocation,countrycode,countryname,continent,sub-region,intermediate-region
Meteorite Hills 00402,15637,Valid,"Iron, IIIAB",82.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00403,15638,Valid,"Iron, IIIAB",58.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00404,15639,Valid,"Iron, IIIAB",20.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00405,15640,Valid,"Iron, IIIAB",17.0,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00406,15641,Valid,"Iron, IIIAB",16.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00407,15642,Valid,"Iron, IIIAB",5.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00408,15643,Valid,"Iron, IIIAB",18.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00409,15644,Valid,"Iron, IIIAB",14.0,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00410,15645,Valid,"Iron, IIIAB",3.0,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00411,15646,Valid,"Iron, IIIAB",3.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00412,15647,Valid,"Iron, IIIAB",8.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00413,15648,Valid,"Iron, IIIAB",3.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00414,15649,Valid,"Iron, IIIAB",4.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00415,15650,Valid,"Iron, IIIAB",5.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00416,15651,Valid,"Iron, IIIAB",4.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00417,15652,Valid,"Iron, IIIAB",7.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00418,15653,Valid,"Iron, IIIAB",4.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00419,15654,Valid,"Iron, IIIAB",9.0,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00420,15655,Valid,"Iron, IIIAB",6.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00421,15656,Valid,"Iron, IIIAB",6.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00428,15663,Valid,"Iron, ungrouped",45.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00709,15943,Valid,"Iron, IIIAB",6.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00724,15958,Valid,"Iron, IIIAB",3.32,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00726,15960,Valid,"Iron, IIIAB",3.14,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00812,16046,Valid,"Iron, IIIAB",4.96,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00834,16068,Valid,"Iron, IIIAB",7.05,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00859,16093,Valid,"Iron, IIIAB",33.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00864,16098,Valid,"Iron, IIIAB",38.03,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Meteorite Hills 00905,16139,Valid,"Iron, IIIAB",3.53,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)",AQ,Antarctica,Antarctica,Antarctica,
Midland,16633,Valid,Iron,34.0,Found,1960,44.75,-79.88333,"(44.75, -79.88333)",CA,Canada,Americas,Northern America,
Miles,16641,Valid,"Iron, IIE",265000.0,Found,1992,-27.83333,150.33333000000005,"(-27.83333, 150.33333)",AU,Australia,Oceania,Australia and New Zealand,
Millarville,16642,Valid,"Iron, IVA",15636.0,Found,1977,50.79722,-114.30944,"(50.79722, -114.30944)",CA,Canada,Americas,Northern America,
Milly Milly,16688,Valid,"Iron, IIIAB",26500.0,Found,1921,-26.11667000000001,116.66667,"(-26.11667, 116.66667)",AU,Australia,Oceania,Australia and New Zealand,
Misteca,16705,Valid,"Iron, ungrouped",10000.0,Found,1804,16.8,-97.1,"(16.8, -97.1)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Moctezuma,16710,Valid,"Iron, IAB-sLL",1700.0,Found,1889,29.8,-109.66667,"(29.8, -109.66667)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Mohawk,34059,Valid,"Iron, IAB complex",586.0,Found,2000,32.73,-113.71,"(32.73, -113.71)",US,United States,Americas,Northern America,
Mont Dieu,16722,Valid,"Iron, ungrouped",360000.0,Found,1994,49.55,4.86667,"(49.55, 4.86667)",FR,France,Europe,Western Europe,
Moorumbunna,16739,Valid,"Iron, IIIAB",77000.0,Found,1943,-28.91667,136.25,"(-28.91667, 136.25)",AU,Australia,Oceania,Australia and New Zealand,
Morradal,16748,Valid,"Iron, ungrouped",2750.0,Found,1892,62.0,7.66667,"(62.0, 7.66667)",NO,Norway,Europe,Northern Europe,
Mount Edith,16773,Valid,"Iron, IIIAB",326000.0,Found,1913,-22.5,116.16667,"(-22.5, 116.16667)",AU,Australia,Oceania,Australia and New Zealand,
Mount Howe 88403,16778,Valid,"Iron, ungrouped",2480.7,Found,1988,-87.36667,-149.5,"(-87.36667, -149.5)",NZ,New Zealand,Oceania,Australia and New Zealand,
Mount Ouray,16784,Valid,"Iron, IID",900.0,Found,1898,38.41667,-106.21667,"(38.41667, -106.21667)",US,United States,Americas,Northern America,
Mount Sir Charles,16803,Valid,"Iron, IVA",22900.0,Found,1942,-23.83333,134.03333,"(-23.83333, 134.03333)",AU,Australia,Oceania,Australia and New Zealand,
Mount Wegener,16809,Valid,"Iron, IIIAB",3480.0,Found,1988,-80.7,-23.58333,"(-80.7, -23.58333)",GS,South Georgia and the South Sandwich Islands,Americas,Latin America and the Caribbean,South America
Mrirt,16819,Valid,Iron,79900.0,Found,1937,33.13333,-5.566669999999999,"(33.13333, -5.56667)",MA,Morocco,Africa,Northern Africa,
Mundrabilla,16852,Valid,"Iron, IAB-ung",24000000.0,Found,1911,-30.78333,127.55,"(-30.78333, 127.55)",AU,Australia,Oceania,Australia and New Zealand,
Muonionalusta,16873,Valid,"Iron, IVA",230000.0,Found,1906,67.8,23.1,"(67.8, 23.1)",FI,Finland,Europe,Northern Europe,
Murchison Downs,16876,Valid,"Iron, ungrouped",33.0,Found,1925,-26.66667,119.0,"(-26.66667, 119.0)",AU,Australia,Oceania,Australia and New Zealand,
Murfreesboro,16877,Valid,"Iron, ungrouped",8600.0,Found,1847,35.83333,-86.41667,"(35.83333, -86.41667)",US,United States,Americas,Northern America,
Nagy-Vázsony,16894,Valid,"Iron, IAB-sLL",2000.0,Found,1890,46.98333,17.7,"(46.98333, 17.7)",HU,Hungary,Europe,Eastern Europe,
Naifa,16895,Valid,Iron,8.0,Found,1932,19.933329999999998,51.21667,"(19.93333, 51.21667)",YE,Yemen,Asia,Western Asia,
Narraburra,16915,Valid,"Iron, IIIAB",32200.0,Found,1855,-34.25,147.7,"(-34.25, 147.7)",AU,Australia,Oceania,Australia and New Zealand,
Nashville (iron),16920,Valid,Iron,18000.0,Found,1934,35.96667,-77.96667,"(35.96667, -77.96667)",US,United States,Americas,Northern America,
Nazareth (iron),16933,Valid,"Iron, IIIAB",11310.0,Found,1968,34.52667,-102.105,"(34.52667, -102.105)",US,United States,Americas,Northern America,
Needles,16936,Valid,"Iron, IID",45300.0,Found,1962,34.44417,-114.8325,"(34.44417, -114.8325)",US,United States,Americas,Northern America,
Neptune Mountains,16944,Valid,"Iron, IAB complex",1070.0,Found,1964,-83.25,-55.0,"(-83.25, -55.0)",AR,Argentina,Americas,Latin America and the Caribbean,South America
New Baltimore,16952,Valid,"Iron, ungrouped",20000.0,Found,1922,40.0,-78.85,"(40.0, -78.85)",US,United States,Americas,Northern America,
New Mexico,16957,Valid,Iron,130.0,Found,1935,34.5,-107.0,"(34.5, -107.0)",US,United States,Americas,Northern America,
New Westville,16961,Valid,"Iron, IVA",4800.0,Found,1941,39.8,-84.81667,"(39.8, -84.81667)",US,United States,Americas,Northern America,
Niagara,16969,Valid,"Iron, IAB-sLL",115.0,Found,1879,48.0,-97.93333,"(48.0, -97.93333)",US,United States,Americas,Northern America,
Nieder Finow,16971,Valid,"Iron, IAB complex",287.0,Found,1950,52.833330000000004,13.933329999999998,"(52.83333, 13.93333)",DE,Germany,Europe,Western Europe,
Nochtuisk,16986,Valid,Iron,8.0,Found,1876,59.98333,117.58333,"(59.98333, 117.58333)",RU,Russia,Europe,Eastern Europe,
Nordheim,16992,Valid,"Iron, ungrouped",15150.0,Found,1932,28.86667000000001,-97.61667,"(28.86667, -97.61667)",US,United States,Americas,Northern America,
Norfolk,16993,Valid,"Iron, IIIAB",23000.0,Found,1907,36.9,-76.3,"(36.9, -76.3)",US,United States,Americas,Northern America,
Norin-Shibir,16995,Valid,"Iron, ungrouped",3.5,Found,1900,51.85,107.91667,"(51.85, 107.91667)",RU,Russia,Europe,Eastern Europe,
Norquín,16996,Valid,"Iron, IIIAB",19250.0,Found,1945,-37.71667,-70.61667,"(-37.71667, -70.61667)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Norristown,16997,Valid,"Iron, IIIAB",4200.0,Found,1965,32.51667,-82.55,"(32.51667, -82.55)",US,United States,Americas,Northern America,
Northampton,17009,Valid,Iron,353.0,Found,1963,42.31667,-72.63333,"(42.31667, -72.63333)",US,United States,Americas,Northern America,
Nova Petropolis,17928,Valid,"Iron, IIIAB",305000.0,Found,1967,-29.433329999999998,-50.91667,"(-29.43333, -50.91667)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Novorybinskoe,17931,Valid,"Iron, IVA",3055.0,Found,1937,51.88333,71.25,"(51.88333, 71.25)",KZ,Kazakhstan,Asia,Central Asia,
Nuleri,17939,Valid,"Iron, IIIAB",120.0,Found,1902,-27.83333,123.86667,"(-27.83333, 123.86667)",AU,Australia,Oceania,Australia and New Zealand,
Obernkirchen,17976,Valid,"Iron, IVA",41000.0,Found,1863,52.26667,9.1,"(52.26667, 9.1)",DE,Germany,Europe,Western Europe,
Ogallala,17992,Valid,"Iron, IAB-sLL",3300.0,Found,1918,41.16667,-101.66667,"(41.16667, -101.66667)",US,United States,Americas,Northern America,
Oktibbeha County,18003,Valid,"Iron, IAB-ung",156.0,Found,1854,33.5,-89.0,"(33.5, -89.0)",US,United States,Americas,Northern America,
Onello,18020,Valid,"Iron, ungrouped",164.0,Found,1997,63.166669999999996,137.66666999999998,"(63.16667, 137.66667)",RU,Russia,Europe,Eastern Europe,
Opava,18021,Valid,Iron,14300.0,Found,1925,49.96667,17.9,"(49.96667, 17.9)",CZ,Czech Republic,Europe,Eastern Europe,
Orange River (iron),18023,Valid,"Iron, IIIAB",148800.0,Found,1855,-30.0,25.0,"(-30.0, 25.0)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Oroville,18032,Valid,"Iron, IIIAB",24500.0,Found,1893,39.68333,-121.63333,"(39.68333, -121.63333)",US,United States,Americas,Northern America,
Osseo,18037,Valid,"Iron, IAB complex",46300.0,Found,1931,47.63333,-80.08333,"(47.63333, -80.08333)",CA,Canada,Americas,Northern America,
Otchinjau,18041,Valid,"Iron, IVA",30000.0,Found,1919,-16.5,14.0,"(-16.5, 14.0)",,Namibia,Africa,Sub-Saharan Africa,
Owens Valley,18061,Valid,"Iron, IIIAB",192800.0,Found,1913,37.46667,-118.0,"(37.46667, -118.0)",US,United States,Americas,Northern America,
Page City,18070,Valid,"Iron, IVA",13630.0,Found,1980,39.16667,-101.28333,"(39.16667, -101.28333)",US,United States,Americas,Northern America,
Palmas de Monte Alto,48959,Valid,"Iron, IIIAB",97000.0,Found,1954,-14.3675,-43.02278,"(-14.3675, -43.02278)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Paloduro,18081,Valid,"Iron, IIIE",3000.0,Found,1935,34.9,-101.21667,"(34.9, -101.21667)",US,United States,Americas,Northern America,
Pampa Providencia,18092,Valid,"Iron, IIIAB",12400.0,Found,1994,-24.45,-69.57167,"(-24.45, -69.57167)",CL,Chile,Americas,Latin America and the Caribbean,South America
Pan de Azucar,18094,Valid,"Iron, IAB complex",19500.0,Found,1887,-26.5,-69.5,"(-26.5, -69.5)",CL,Chile,Americas,Latin America and the Caribbean,South America
Para de Minas,18099,Valid,"Iron, IVA",116300.0,Found,1934,-19.866670000000006,-44.61667,"(-19.86667, -44.61667)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Parma Canyon,18107,Valid,Iron,2150.0,Found,1940,43.8,-117.0,"(43.8, -117.0)",US,United States,Americas,Northern America,
Patos de Minas (octahedrite),18114,Valid,"Iron, IAB complex",200000.0,Found,1925,-18.58333,-46.53333,"(-18.58333, -46.53333)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Paulding County,18172,Valid,Iron,725.0,Found,1901,34.0,-84.8,"(34.0, -84.8)",US,United States,Americas,Northern America,
Pedernales,34062,Valid,"Iron, IAB complex",691.0,Found,1980,30.33333,-98.95,"(30.33333, -98.95)",US,United States,Americas,Northern America,
Pei Xian,18784,Valid,Iron,400000.0,Found,1917,34.7,117.0,"(34.7, 117.0)",CN,China,Asia,Eastern Asia,
Pennyweight,18787,Valid,"Iron, ungrouped",12.7,Found,1982,-29.11667000000001,122.08333,"(-29.11667, 122.08333)",AU,Australia,Oceania,Australia and New Zealand,
Penouille,18789,Valid,"Iron, IAB complex",72.54,Found,1984,48.85,-64.43333,"(48.85, -64.43333)",CA,Canada,Americas,Northern America,
Petropavlovsk,18803,Valid,"Iron, ungrouped",7000.0,Found,1841,53.35,87.18333,"(53.35, 87.18333)",RU,Russia,Europe,Eastern Europe,
Picacho,18814,Valid,"Iron, IIIAB",22000.0,Found,1952,33.2,-105.0,"(33.2, -105.0)",US,United States,Americas,Northern America,
Piedade do Bagre,18817,Valid,"Iron, ungrouped",59000.0,Found,1922,-18.941670000000002,-44.98333,"(-18.94167, -44.98333)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Pierceville (iron),18819,Valid,"Iron, IIIAB",100000.0,Found,1917,37.86667,-100.66667,"(37.86667, -100.66667)",US,United States,Americas,Northern America,
Pine River,18826,Valid,"Iron, IAB-sLL",3600.0,Found,1931,44.21667,-89.1,"(44.21667, -89.1)",US,United States,Americas,Northern America,
Piñon,18828,Valid,"Iron, ungrouped",17850.0,Found,1928,32.66667,-105.1,"(32.66667, -105.1)",US,United States,Americas,Northern America,
Plymouth,18850,Valid,"Iron, IIIAB",14000.0,Found,1893,41.33333,-86.31667,"(41.33333, -86.31667)",US,United States,Americas,Northern America,
Point of Rocks (iron),18855,Valid,"Iron, IIIAB",18000.0,Found,1956,36.5,-104.5,"(36.5, -104.5)",US,United States,Americas,Northern America,
Poison Spring,18857,Valid,Iron,524.0,Found,1971,38.17,-110.36667,"(38.17, -110.36667)",US,United States,Americas,Northern America,
Providence,18893,Valid,"Iron, IIIAB",6804.0,Found,1903,38.56667,-85.23333000000002,"(38.56667, -85.23333)",US,United States,Americas,Northern America,
Puente del Zacate,18894,Valid,"Iron, IIIAB",30790.0,Found,1904,27.86667000000001,-101.5,"(27.86667, -101.5)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Puerta de Arauco,18896,Valid,Iron,1533.0,Found,1904,-28.883329999999997,-66.66667,"(-28.88333, -66.66667)",AR,Argentina,Americas,Latin America and the Caribbean,South America
Puquios,18903,Valid,"Iron, IID",6580.0,Found,1885,-27.15,-69.91667,"(-27.15, -69.91667)",CL,Chile,Americas,Latin America and the Caribbean,South America
Putnam County,18906,Valid,"Iron, IVA",32700.0,Found,1839,33.25,-83.25,"(33.25, -83.25)",US,United States,Americas,Northern America,
Quarat al Hanish,18909,Valid,"Iron, IAB-sHL",593.0,Found,1979,25.15,25.58333,"(25.15, 25.58333)",LY,Libya,Africa,Northern Africa,
Quartz Mountain,18910,Valid,"Iron, IIIAB",4832.0,Found,1935,37.2,-116.7,"(37.2, -116.7)",US,United States,Americas,Northern America,
Queen Alexandra Range 99001,21454,Valid,Iron,22000.0,Found,1999,-84.0,168.0,"(-84.0, 168.0)",AQ,Antarctica,Antarctica,Antarctica,
Quinn Canyon,22364,Valid,"Iron, IIIAB",1450000.0,Found,1908,38.08333,-115.53333,"(38.08333, -115.53333)",US,United States,Americas,Northern America,
Rafrüti,22369,Valid,"Iron, ungrouped",18200.0,Found,1886,47.0,7.83333,"(47.0, 7.83333)",CH,Switzerland,Europe,Western Europe,
Rancho de la Pila (1882),22389,Valid,"Iron, IIIAB",46500.0,Found,1882,24.11667000000001,-104.3,"(24.11667, -104.3)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Rancho Gomelia,22391,Valid,"Iron, IIIAB",15650.0,Found,1975,24.51667,-105.25,"(24.51667, -105.25)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Rateldraai,22397,Valid,"Iron, IIIAB",549000.0,Found,1909,-28.83333,21.133329999999997,"(-28.83333, 21.13333)",ZA,South Africa,Africa,Sub-Saharan Africa,Southern Africa
Reckling Peak A80226,22495,Valid,"Iron, IAB-sLL",160.3,Found,1980,-76.25201,158.59721000000005,"(-76.25201, 158.59721)",AQ,Antarctica,Antarctica,Antarctica,
Red River,22548,Valid,"Iron, IIIAB",800000.0,Found,1808,32.0,-95.0,"(32.0, -95.0)",US,United States,Americas,Northern America,
Red Rock,22549,Valid,"Iron, IIIAB",47600.0,Found,1976,35.41667,-117.91667,"(35.41667, -117.91667)",US,United States,Americas,Northern America,
Red Willow,22550,Valid,Iron,2750.0,Found,1899,40.25,-100.5,"(40.25, -100.5)",US,United States,Americas,Northern America,
Redfields,22551,Valid,"Iron, ungrouped",8740.0,Found,1969,-30.71667,116.5,"(-30.71667, 116.5)",AU,Australia,Oceania,Australia and New Zealand,
Reed City,22552,Valid,"Iron, ungrouped",20000.0,Found,1895,43.86667,-85.51666999999998,"(43.86667, -85.51667)",US,United States,Americas,Northern America,
Rhine Villa,22594,Valid,"Iron, IIIE",3325.0,Found,1900,-34.66667,139.28333,"(-34.66667, 139.28333)",AU,Australia,Oceania,Australia and New Zealand,
Rica Aventura,22596,Valid,"Iron, IVA",5395.0,Found,1910,-21.98333,-69.61667,"(-21.98333, -69.61667)",CL,Chile,Americas,Latin America and the Caribbean,South America
Richa,22598,Valid,"Iron, IID",1500.0,Found,1960,10.0,9.0,"(10.0, 9.0)",NG,Nigeria,Africa,Sub-Saharan Africa,Western Africa
Rodeo,22643,Valid,"Iron, IID",44000.0,Found,1852,25.33333,-104.66667,"(25.33333, -104.66667)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Roebourne,22644,Valid,"Iron, IIIAB",86860.0,Found,1892,-22.33333,118.0,"(-22.33333, 118.0)",AU,Australia,Oceania,Australia and New Zealand,
Roper River,22763,Valid,"Iron, IIIAB",6400.0,Found,1953,-15.0,135.0,"(-15.0, 135.0)",AU,Australia,Oceania,Australia and New Zealand,
Roundup,22771,Valid,"Iron, IIIAB",17590.0,Found,1990,46.78333,-108.56667,"(46.78333, -108.56667)",US,United States,Americas,Northern America,
Rub' al-Khali 003,22778,Valid,Iron,18.0,Found,1957,20.0,50.0,"(20.0, 50.0)",YE,Yemen,Asia,Western Asia,
Ruff's Mountain,22779,Valid,"Iron, IIIAB",53070.0,Found,1844,34.3,-81.4,"(34.3, -81.4)",US,United States,Americas,Northern America,
Russel Gulch,22788,Valid,"Iron, IIIAB",13200.0,Found,1863,39.8,-105.5,"(39.8, -105.5)",US,United States,Americas,Northern America,
Sacramento Mountains,22794,Valid,"Iron, IIIAB",237200.0,Found,1890,32.91667,-104.66667,"(32.91667, -104.66667)",US,United States,Americas,Northern America,
Saginaw,22797,Valid,Iron,44500.0,Found,1979,32.865829999999995,-97.32306,"(32.86583, -97.32306)",US,United States,Americas,Northern America,
Saint Augustine,23080,Valid,"Iron, IID",22000.0,Found,1974,40.71667,-90.41667,"(40.71667, -90.41667)",US,United States,Americas,Northern America,
Saint-Aubin,23096,Valid,"Iron, IIIAB",472000.0,Found,1968,48.48333,3.58333,"(48.48333, 3.58333)",FR,France,Europe,Western Europe,
Salina,23108,Valid,Iron,235.0,Found,1908,38.98333,-111.85,"(38.98333, -111.85)",US,United States,Americas,Northern America,
Sam's Valley,23116,Valid,"Iron, IIIAB",6920.0,Found,1894,42.53333,-122.875,"(42.53333, -122.875)",US,United States,Americas,Northern America,
San Angelo,23117,Valid,"Iron, IIIAB",88000.0,Found,1897,31.41667,-100.35,"(31.41667, -100.35)",US,United States,Americas,Northern America,
San Cristobal,23121,Valid,"Iron, IAB-ung",5000.0,Found,1882,-23.433329999999998,-69.5,"(-23.43333, -69.5)",CL,Chile,Americas,Latin America and the Caribbean,South America
San Francisco Mountains,23124,Valid,"Iron, IVA",1700.0,Found,1920,35.0,-112.0,"(35.0, -112.0)",US,United States,Americas,Northern America,
Sanclerlandia,23132,Valid,"Iron, IIIAB",279000.0,Found,1971,-16.21667,-50.3,"(-16.21667, -50.3)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Sanderson,23135,Valid,"Iron, IIIAB",6800.0,Found,1936,30.133329999999997,-102.15,"(30.13333, -102.15)",US,United States,Americas,Northern America,
Sandtown,23157,Valid,"Iron, IIIAB",9350.0,Found,1938,35.93333,-91.63333,"(35.93333, -91.63333)",US,United States,Americas,Northern America,
Santa Apolonia,23160,Valid,"Iron, IIIAB",1316000.0,Found,1872,19.21667,-98.3,"(19.21667, -98.3)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Santa Catharina,23162,Valid,"Iron, IAB-ung",7000000.0,Found,1875,-26.21667,-48.6,"(-26.21667, -48.6)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Santiago Papasquiero,23169,Valid,"Iron, ungrouped",119500.0,Found,1958,24.5,-106.0,"(24.5, -106.0)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
São João Nepomuceno,23170,Valid,"Iron, IVA-an",15300.0,Found,1960,-21.55,-43.01667,"(-21.55, -43.01667)",BR,Brazil,Americas,Latin America and the Caribbean,South America
Saotome,23174,Valid,"Iron, IVA",10880.0,Found,1892,36.5,137.0,"(36.5, 137.0)",JP,Japan,Asia,Eastern Asia,
Sardis,23177,Valid,"Iron, IAB complex",800000.0,Found,1940,32.94889000000001,-81.865,"(32.94889, -81.865)",US,United States,Americas,Northern America,
Sargiin Gobi,23179,Valid,"Iron, IAB complex",17500.0,Found,1964,45.9835,105.75883,"(45.9835, 105.75883)",MN,Mongolia,Asia,Eastern Asia,
Savannah,23189,Valid,"Iron, IIIAB",60000.0,Found,1923,35.16667,-88.18333,"(35.16667, -88.18333)",US,United States,Americas,Northern America,
Schwetz,23461,Valid,"Iron, IIIAB",21500.0,Found,1850,53.4,18.45,"(53.4, 18.45)",PL,Poland,Europe,Eastern Europe,
Selcany,23482,Valid,Iron,20.0,Found,1900,49.75,14.416670000000002,"(49.75, 14.41667)",CZ,Czech Republic,Europe,Eastern Europe,
Seneca Falls,23498,Valid,"Iron, IIIAB",4000.0,Found,1850,42.91667,-76.78333,"(42.91667, -76.78333)",US,United States,Americas,Northern America,
Seneca Township,23499,Valid,"Iron, IVA",11500.0,Found,1923,41.78333,-84.18333,"(41.78333, -84.18333)",US,United States,Americas,Northern America,
Serrania de Varas,23503,Valid,"Iron, IVA",1500.0,Found,1875,-24.55,-69.06667,"(-24.55, -69.06667)",CL,Chile,Americas,Latin America and the Caribbean,South America
Shangdu,23523,Valid,"Iron, IIIAB",247000.0,Found,1957,42.5,114.0,"(42.5, 114.0)",CN,China,Asia,Eastern Asia,
Shingle Springs,23535,Valid,"Iron, ungrouped",39000.0,Found,1869,38.66667,-120.93333,"(38.66667, -120.93333)",US,United States,Americas,Northern America,
Shirahagi,23536,Valid,"Iron, IVA",22700.0,Found,1890,36.7,137.36667,"(36.7, 137.36667)",JP,Japan,Asia,Eastern Asia,
Shohaku,23580,Valid,Iron,101.0,Found,1938,40.31667,126.91667,"(40.31667, 126.91667)",KP,South Korea,Asia,Eastern Asia,
Shrewsbury,23581,Valid,"Iron, IAB-sLL",12000.0,Found,1907,39.76667,-76.66667,"(39.76667, -76.66667)",US,United States,Americas,Northern America,
Sierra Sandon,23591,Valid,"Iron, IIIAB",6330.0,Found,1923,-25.16667,-69.28333,"(-25.16667, -69.28333)",CL,Chile,Americas,Latin America and the Caribbean,South America
Signal Mountain,23592,Valid,"Iron, IVA",63500.0,Found,1919,32.5,-115.5,"(32.5, -115.5)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Sleeper Camp 002,23628,Valid,Iron,39.5,Found,1966,-30.48333,126.25,"(-30.48333, 126.25)",AU,Australia,Oceania,Australia and New Zealand,
Smithland,23650,Valid,"Iron, IVA",5000.0,Found,1839,37.13333,-88.4,"(37.13333, -88.4)",US,United States,Americas,Northern America,
Smith's Mountain,23652,Valid,"Iron, IIIAB",5000.0,Found,1863,36.41667,-80.0,"(36.41667, -80.0)",US,United States,Americas,Northern America,
Social Circle,23659,Valid,"Iron, IVA",99300.0,Found,1927,33.7,-83.7,"(33.7, -83.7)",US,United States,Americas,Northern America,
Sombrerete,23664,Valid,"Iron, IAB-sHL",10000.0,Found,1958,23.633329999999997,-103.66667,"(23.63333, -103.66667)",MX,Mexico,Americas,Latin America and the Caribbean,Central America
Soper,23669,Valid,"Iron, ungrouped",3700.0,Found,1938,34.03333,-95.58333,"(34.03333, -95.58333)",US,United States,Americas,Northern America,
South Byron,23676,Valid,"Iron, ungrouped",6000.0,Found,1915,43.03333,-78.03333,"(43.03333, -78.03333)",US,United States,Americas,Northern America,
South Dahna,23677,Valid,"Iron, IAB complex",275000.0,Found,1957,22.566670000000002,48.3,"(22.56667, 48.3)",SA,Saudi Arabia,Asia,Western Asia,
Spearman,23687,Valid,"Iron, IIIAB",10400.0,Found,1934,36.25,-101.21667,"(36.25, -101.21667)",US,United States,Americas,Northern America,
